temporada,sitio_type,sitio_id,hora,NDVI,dia,BI,ACI,cantos,Luz,Temp
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,2,3.790082247,1404.308474,2,153.6,17.46
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,3,3.397107418,1427.040718,1,194.16,15.18
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,4,1.851801313,1401.792673,3,230.4,14.37
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,5,3.244414021,1417.630295,0,273.6,13.94
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,6,5.857486885,1395.848881,0,219.84,15.83
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,7,3.82470445,1382.259735,2,197.2,13.81
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,8,4.347040719,1394.322139,7,236.96,14.97
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,9,4.307856334,1404.704774,14,267.84,14.97
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,10,4.874302742,1380.458038,9,132.68,15.27
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,11,4.78574417,1432.517437,0,164.24,14.58
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,12,3.367211509,1424.02839,3,160.8,17.8
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,13,7.099424134,1417.118318,8,184.64,19
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,14,2.538445844,1450.608,0,218.8,17.54
4-december-january,Barranca,Barranca 1,07:30:00,0.304432154,15,3.418426437,1459.774972,5,69.58,18.27
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,1,9.058237051,1419.933673,0,293.76,16.99
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,2,3.733991906,1417.269941,2,192.48,17.33
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,3,2.181977264,1399.261393,0,217.2,15.23
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,4,2.295041764,1387.888187,0,263.52,14.41
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,5,3.038066853,1412.891739,2,319.12,14.07
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,6,1.555262208,1419.58937,0,287.2,15.74
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,7,3.662515504,1383.059137,0,227.92,13.94
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,8,2.704598172,1409.958838,5,277.52,15.06
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,9,2.046445691,1390.364746,2,344.8,15.01
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,10,11.59338968,1394.768173,1,180.96,15.06
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,11,2.672121449,1425.038368,0,211.44,14.67
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,12,2.262113026,1370.644925,0,230.56,17.84
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,13,5.81597244,1435.202313,4,226.08,19.09
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,14,3.157290974,1400.841423,1,262.08,17.59
4-december-january,Barranca,Barranca 1,07:35:00,0.304432154,15,2.695090062,1389.024315,1,87.92,18.27
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,1,2.014242566,1394.068338,0,312.96,17.16
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,2,2.371380537,1406.453398,1,229.12,17.46
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,3,2.658642056,1393.353232,0,266.16,15.31
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,4,1.826586233,1343.095106,0,293.2,14.45
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,5,4.228064685,1387.046978,0,346.4,14.15
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,6,3.25992195,1384.678586,0,322.8,15.74
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,7,4.449072236,1342.808342,1,266,13.98
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,8,4.429053011,1407.163114,18,314,15.1
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,9,1.822967423,1397.46797,2,407.84,15.1
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,10,8.515027922,1381.942432,2,234.88,14.93
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,11,2.73452076,1442.958237,0,268.64,14.84
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,12,2.218721717,1389.650383,3,314.16,17.89
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,13,3.14716971,1416.614793,2,264.96,19.05
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,14,4.093107948,1424.208163,2,317.44,17.63
4-december-january,Barranca,Barranca 1,07:40:00,0.304432154,15,2.801421763,1383.356217,0,112.72,18.27
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,1,1.937536235,1390.816974,0,390.08,16.99
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,2,2.920705874,1386.656172,0,277.12,17.54
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,3,2.510027359,1390.881371,0,412.32,15.4
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,4,2.442453864,1398.649186,1,321.36,14.45
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,5,3.078608244,1404.72828,2,367.04,14.2
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,6,6.337688077,1391.477382,6,364.96,15.83
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,7,3.063896774,1396.446895,1,300.8,13.98
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,8,3.323403111,1405.755345,4,347.84,15.18
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,9,2.013728279,1402.875848,6,422.72,15.18
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,10,9.07094515,1384.236849,22,299.52,15.01
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,11,1.80995707,1430.096923,0,340.64,14.97
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,12,2.282142682,1405.6703,8,393.76,17.84
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,13,3.17376263,1426.930995,4,296.48,18.92
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,14,2.641781993,1385.81197,1,421.12,17.67
4-december-january,Barranca,Barranca 1,07:45:00,0.304432154,15,3.438689765,1375.25717,0,139.28,18.19
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,1,2.413165642,1382.409974,1,445.92,16.81
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,2,2.309085238,1394.976975,3,329.44,17.59
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,3,2.340946589,1409.902612,0,472.64,15.53
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,4,1.781929914,1386.987092,0,344.64,14.5
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,5,3.666677702,1381.785332,0,383.68,14.37
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,6,3.657753792,1386.33124,0,418.08,16.04
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,7,3.347818285,1385.260409,0,317.28,14.07
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,8,2.506641313,1406.488901,1,379.36,15.27
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,9,1.641568379,1390.818167,2,386.24,14.97
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,10,2.860936231,1386.81896,0,360.8,14.97
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,11,2.095560717,1437.425396,0,419.52,15.1
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,12,2.088740062,1407.932903,0,446.08,17.93
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,13,2.350946153,1438.568544,0,326.32,18.96
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,14,3.060303835,1390.60841,1,498.24,17.72
4-december-january,Barranca,Barranca 1,07:50:00,0.304432154,15,3.423772197,1378.195134,0,177.44,18.32
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,1,1.738160173,1377.321308,0,397.6,16.81
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,2,4.375771538,1454.697906,4,411.52,17.63
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,3,1.903378414,1411.027658,0,448.8,15.44
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,4,2.026690895,1398.234481,1,366.08,14.54
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,5,1.949772152,1380.439441,2,388.64,14.24
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,6,3.237226053,1372.810611,0,535.2,16.21
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,7,3.068516994,1398.28162,0,341.28,14.11
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,8,7.314720216,1441.308383,1,405.92,15.27
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,9,1.577864515,1387.190661,5,455.04,14.88
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,10,8.357138153,1392.548993,0,421.44,15.18
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,11,2.091965631,1387.35526,0,491.68,15.14
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,12,2.111667388,1399.849664,0,509.76,17.97
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,13,2.641206458,1433.010704,0,349.6,18.83
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,14,2.782198185,1420.455654,0,555.52,17.84
4-december-january,Barranca,Barranca 1,07:55:00,0.304432154,15,3.32929213,1370.314744,1,229.76,18.4
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,1,3.388687459,1372.975809,0,302.88,16.77
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,2,2.456031517,1408.683885,2,495.36,17.63
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,3,1.718564474,1419.346942,1,405.6,15.44
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,4,1.623308946,1388.877819,0,385.12,14.41
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,5,1.926320104,1371.741578,0,394.4,14.33
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,6,2.423934595,1388.967752,0,598.24,16.3
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,7,3.957207955,1383.329988,0,367.68,14.11
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,8,4.443722473,1402.911115,0,429.92,15.36
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,9,1.707844664,1383.702423,7,536.96,14.8
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,10,4.619166866,1389.594655,0,482.08,15.4
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,11,2.890495236,1388.583417,0,549.76,15.31
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,12,1.793532569,1394.168778,1,583.04,18.1
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,13,2.295356307,1443.226061,2,372.64,18.74
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,14,1.988422796,1393.459229,1,644.8,17.93
4-december-january,Barranca,Barranca 1,08:00:00,0.304432154,15,3.005445809,1377.785852,0,255.52,18.53
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,1,4.376868578,1390.593465,0,0,17.29
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,2,5.248882417,1392.297351,0,0,18.32
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,3,4.321106132,1401.235691,0,0,15.36
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,4,3.146618292,1376.00866,0,0,14.88
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,5,3.527512706,1356.957352,0,0,14.5
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,6,5.038872125,1382.726561,0,0,16.64
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,7,3.967842572,1376.645665,0,0,15.18
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,8,4.303899439,1397.159005,0,0,16.39
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,9,6.00600638,1393.639009,0,0,15.61
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,10,4.351540029,1385.93732,0,0,16.39
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,11,5.623192654,1380.300839,0,0,15.87
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,12,9.917256874,1395.048944,0,0,19.56
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,13,9.010815548,1385.370937,0,0,20.29
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,14,6.300857643,1398.28889,0,0,18.53
4-december-january,Barranca,Barranca 2,04:30:00,0.200858146,15,5.28728632,1427.810475,0,0,18.66
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,1,3.994483882,1381.252669,0,0,17.2
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,2,4.785323662,1405.08584,0,0,18.23
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,3,3.487750291,1391.882698,0,0,15.31
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,4,3.34560396,1396.946517,0,0,14.88
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,5,3.855978764,1345.373674,0,0,14.63
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,6,4.555570322,1380.105425,0,0,16.56
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,7,4.634175679,1385.962945,0,0,15.23
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,8,4.159884271,1382.675177,0,0,16.34
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,9,5.138402013,1390.298247,0,0,15.66
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,10,4.698894165,1384.929785,0,0,16.3
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,11,4.79153051,1385.146373,0,0,15.91
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,12,9.85567594,1386.849823,0,0,19.56
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,13,8.697273172,1392.029021,0,0,20.2
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,14,6.070550665,1386.098728,0,0,18.57
4-december-january,Barranca,Barranca 2,04:35:00,0.200858146,15,5.729984131,1396.689044,0,0,18.7
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,1,4.062729342,1390.529257,0,0,16.94
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,2,4.843080322,1386.455448,0,0,18.14
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,3,3.863289737,1391.566183,0,0,15.27
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,4,3.648492343,1376.442288,0,0,14.88
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,5,5.224553306,1371.046376,0,0,14.63
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,6,4.578517379,1369.75103,0,0,16.51
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,7,4.249174078,1368.907322,0,0,15.23
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,8,4.258352618,1390.712641,0,0,16.34
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,9,5.564806373,1386.537356,0,0,15.74
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,10,4.53858673,1390.983538,0,0,16.3
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,11,4.969596128,1386.805462,0,0,16
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,12,10.69892479,1393.843201,0,0,19.56
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,13,8.025845782,1393.993209,0,0,20.2
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,14,5.25642186,1395.602575,0,0,18.57
4-december-january,Barranca,Barranca 2,04:40:00,0.200858146,15,5.984980911,1411.475518,0,0,18.57
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,1,3.832849331,1383.172676,0,0,16.81
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,2,4.346089379,1379.709728,0,0,18.02
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,3,3.239488965,1406.897835,0,0,15.4
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,4,4.218855407,1381.282112,0,0,14.75
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,5,6.35447606,1382.26214,0,0,14.67
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,6,4.467182699,1373.823101,0,0,16.39
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,7,3.707687613,1389.200669,0,0,14.8
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,8,3.850634464,1387.423029,0,0,16.3
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,9,4.21828967,1382.057296,0,0,15.74
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,10,4.359749101,1399.616839,0,0,16.34
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,11,5.986607309,1399.948219,0,0,15.91
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,12,10.30942573,1396.885819,0,0,19.56
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,13,7.894155673,1379.224507,0,0,20.16
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,14,5.664232627,1403.411876,0,0,18.62
4-december-january,Barranca,Barranca 2,04:45:00,0.200858146,15,4.370418851,1387.82924,0,0,18.53
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,1,3.714204127,1379.02606,0,0,16.69
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,2,5.150942446,1375.640475,0,0,17.93
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,3,3.558050291,1388.08362,0,0,15.31
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,4,3.372757266,1374.600937,0,0,14.67
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,5,5.491678444,1379.72787,0,0,14.37
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,6,4.275695113,1368.673798,0,0,16.3
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,7,4.181586312,1396.176073,0,0,14.8
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,8,4.064293105,1390.531332,0,0,16
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,9,5.809819732,1384.740407,0,0,15.57
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,10,3.826950221,1389.569265,0,0,16.21
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,11,4.745763458,1406.036965,0,0,15.91
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,12,10.18595253,1391.815006,0,0,19.52
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,13,7.333857947,1392.315877,0,0,20.12
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,14,6.143080376,1405.530534,0,0,18.57
4-december-january,Barranca,Barranca 2,04:50:00,0.200858146,15,4.878466132,1394.382365,0,0,18.49
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,1,3.9478629,1392.310802,0,0,16.77
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,2,4.238536691,1382.190262,0,0,17.89
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,3,2.899635365,1392.830185,0,0,15.31
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,4,3.160250673,1389.862764,0,0,14.54
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,5,4.02725458,1372.230178,0,0,14.28
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,6,4.253441668,1377.672839,0,0,16.17
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,7,3.640026229,1388.804269,0,0,14.8
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,8,4.895156105,1383.281778,0,0,15.87
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,9,4.694734715,1383.897391,0,0,15.27
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,10,3.972240344,1398.666687,0,0,16
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,11,5.036479344,1392.722662,0,0,15.83
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,12,9.897337063,1385.832069,0,0,19.56
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,13,7.584756781,1385.413521,0,0,19.99
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,14,6.189369765,1392.79603,0,0,18.57
4-december-january,Barranca,Barranca 2,04:55:00,0.200858146,15,4.54164918,1394.65849,0,0,18.4
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,1,3.905369948,1388.791648,2,0,16.86
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,2,4.082879228,1374.867652,0,0,17.8
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,3,3.1194356,1387.992177,0,0,15.27
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,4,2.715770903,1366.546342,0,0,14.5
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,5,3.294238492,1373.393047,0,0,14.37
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,6,4.050888025,1397.567191,0,0,16.21
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,7,3.564951544,1391.662293,0,0,14.88
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,8,4.396361772,1382.557134,0,0,15.91
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,9,4.989267223,1394.08745,0,0,15.31
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,10,3.407671059,1388.065317,0,0,16.04
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,11,4.439686369,1386.418435,0,0,15.83
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,12,9.31645281,1385.011812,0,0,19.43
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,13,7.673204481,1385.171588,0,0,19.9
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,14,4.913335585,1399.069723,0,0,18.44
4-december-january,Barranca,Barranca 2,05:00:00,0.200858146,15,4.521401521,1434.516006,0,0,18.4
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,1,3.632623216,1389.074441,0,0,16.94
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,2,3.939555461,1381.586042,0,0,17.8
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,3,3.770292539,1443.505778,0,0,15.23
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,4,2.488538646,1382.788702,0,0,14.67
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,5,3.579705383,1379.654419,1,0,14.5
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,6,3.603362206,1389.700705,0,0,16.26
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,7,3.621047093,1382.230847,0,0,14.71
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,8,4.080478731,1384.039544,0,0,15.91
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,9,4.876272663,1405.900415,0,0,15.44
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,10,3.384013771,1386.868239,0,0,15.87
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,11,6.811617272,1389.854218,0,0,15.74
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,12,8.653783048,1384.406074,0,0,19.3
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,13,7.735279237,1390.124424,0,0,19.77
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,14,4.51105325,1396.431221,0,0,18.44
4-december-january,Barranca,Barranca 2,05:05:00,0.200858146,15,3.893862136,1416.327955,0,0,18.4
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,1,3.950871309,1398.261455,0,0,16.86
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,2,3.982289841,1382.09085,0,0,17.84
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,3,3.473073244,1384.826144,0,0,15.23
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,4,2.476209012,1382.587921,0,0,14.67
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,5,3.072973021,1362.685764,0,0,14.2
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,6,3.293511918,1391.138939,0,0,16.21
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,7,3.197511182,1375.739073,0,0,14.58
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,8,4.1414552,1382.333703,0,0,15.91
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,9,4.565430499,1401.947224,0,0,15.44
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,10,3.454748758,1389.638917,0,0,15.7
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,11,3.324873245,1382.805547,0,0,15.61
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,12,8.310154297,1380.303553,0,0,19.3
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,13,6.938915036,1393.936453,0,0,19.77
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,14,4.421003924,1400.090922,0,0,18.32
4-december-january,Barranca,Barranca 2,05:10:00,0.200858146,15,3.93778949,1413.152036,0,0,18.4
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,1,3.315555982,1387.179324,0,0,16.86
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,2,3.685761296,1388.315605,0,0,17.89
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,3,3.500932751,1394.103017,0,0,15.23
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,4,2.80198654,1365.925489,0,0,14.37
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,5,3.487305759,1364.60474,0,0,14.03
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,6,3.472371094,1393.248623,0,0,15.96
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,7,3.195316204,1393.42233,0,0,14.67
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,8,4.342052896,1377.729274,0,0,15.91
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,9,3.84174037,1400.226871,0,0,15.44
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,10,3.32218316,1382.178909,0,0,15.74
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,11,3.717881853,1396.715202,0,0,15.61
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,12,7.954296007,1381.496029,0,0,19.22
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,13,6.477629865,1391.635056,0,0,19.69
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,14,4.836821616,1394.907043,0,0,18.02
4-december-january,Barranca,Barranca 2,05:15:00,0.200858146,15,4.956949179,1392.721022,0,0,18.32
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,1,3.135430334,1388.134803,0,0,16.9
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,2,3.640305369,1378.968728,0,0,17.89
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,3,4.902541536,1392.329541,0,0,15.23
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,4,2.356067324,1387.20175,0,0,14.45
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,5,3.386711832,1369.573686,0,0,13.9
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,6,3.868580946,1386.132765,0,0,15.83
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,7,3.336762187,1377.310461,0,0,14.75
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,8,3.321461455,1379.959622,0,0,15.87
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,9,4.014418893,1418.155245,0,0,15.48
4-december-january,Barranca,Barranca 2,05:20:00,0.200858146,10,2.717090173,1380.961729,0,0,15.61
